image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/1.JPG,4,"[19.899494936611664, 208.93607486307155, 96.18376618407363, 1168.391918985785]",1493.411254969542,373.3528137423855,"[0.9618940949440002, 0.9454454183578491, 0.7592649459838867, 0.7052996754646301]",0.8429760336875916,9988
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/10.JPG,3,"[0.0, 122.71067811865501, 16.48528137423857]",139.1959594928936,46.39865316429786,"[0.972569465637207, 0.958693265914917, 0.8544080257415771]",0.9285569190979004,9988
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/11.JPG,4,"[312.3919189857875, 0.0, 58.384776310850214, 106.28427124746197]",477.0609665440997,119.26524163602492,"[0.9620017409324646, 0.9484632015228271, 0.8714709877967834, 0.8529055714607239]",0.9087103605270386,9988
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/12.JPG,2,"[113.63961030678942, 0.0]",113.63961030678942,56.81980515339471,"[0.9386494755744934, 0.9293897747993469]",0.9340196251869202,9988
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/13.JPG,3,"[0.0, 75.59797974644668, 0.0]",75.59797974644668,25.199326582148895,"[0.9112297296524048, 0.8813424110412598, 0.7486182451248169]",0.8470634818077087,9988
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/14.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.9527629613876343, 0.9458408951759338, 0.9353103637695312]",0.9446380734443665,9988
15.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/15.JPG,2,"[0.0, 1191.452885529886]",1191.452885529886,595.726442764943,"[0.9382875561714172, 0.852885901927948]",0.8955867290496826,9988
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/2.JPG,2,"[53.213203435596405, 20.72792206135785]",73.94112549695426,36.97056274847713,"[0.920834481716156, 0.9160274863243103]",0.9184309840202332,9988
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/3.JPG,2,"[0.0, 16.82842712474619]",16.82842712474619,8.414213562373096,"[0.9292901158332825, 0.7573984265327454]",0.8433442711830139,9988
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/4.JPG,5,"[29.55634918610403, 0.0, 0.0, 26.142135623730944, 0.0]",55.69848480983497,11.139696961966994,"[0.9648036360740662, 0.9263121485710144, 0.8058343529701233, 0.7759245038032532, 0.739687442779541]",0.8425124287605286,9988
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/5.JPG,3,"[222.50966799187864, 149.53910524340122, 157.74011537017788]",529.7888886054577,176.59629620181923,"[0.9796730279922485, 0.9487208724021912, 0.7857983708381653]",0.9047307372093201,9988
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/6.JPG,2,"[0.0, 51.7989898732233]",51.7989898732233,25.89949493661165,"[0.9434103965759277, 0.8830826878547668]",0.9132465124130249,9988
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/7.JPG,3,"[56.52691193458114, 0.0, 170.2670273047592]",226.79393923934035,75.59797974644678,"[0.9900113940238953, 0.9852907657623291, 0.9025859832763672]",0.9592960476875305,9988
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/8.JPG,5,"[78.1837661840736, 9.656854249492381, 0.0, 183.88225099390883, 0.0]",271.72287142747484,54.34457428549497,"[0.9540506601333618, 0.9154968857765198, 0.8561525940895081, 0.8538586497306824, 0.8255660533905029]",0.881024956703186,9988
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9988/9.JPG,3,"[11.656854249492383, 136.61017305526673, 0.0]",148.2670273047591,49.4223424349197,"[0.9584929943084717, 0.8560181260108948, 0.749440610408783]",0.8546505570411682,9988
