image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/1.JPG,3,"[0.0, 4.828427124746191, 159.63961030678948]",164.46803743153566,54.82267914384522,"[0.9366046786308289, 0.8882299661636353, 0.7137737274169922]",0.8462027907371521,9997
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/10.JPG,3,"[0.0, 130.8111831820433, 0.0]",130.8111831820433,43.60372772734777,"[0.8262099027633667, 0.8234958648681641, 0.7889098525047302]",0.8128718733787537,9997
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/11.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9787079691886902, 0.7738288640975952]",0.8762683868408203,9997
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/12.JPG,3,"[21.89949493661166, 0.0, 123.05382386916261]",144.95331880577427,48.31777293525809,"[0.971754789352417, 0.7797940373420715, 0.7567371726036072]",0.8360953330993652,9997
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/13.JPG,3,"[65.59797974644663, 0.0, 46.28427124746187]",111.88225099390849,37.29408366463616,"[0.9302697777748108, 0.8958480954170227, 0.717007040977478]",0.8477082848548889,9997
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/14.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.8696895837783813, 0.8171389698982239, 0.8106189370155334]",0.8324825167655945,9997
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/2.JPG,1,[6.828427124746191],6.828427124746191,6.828427124746191,[0.7978640198707581],0.7978640198707581,9997
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/3.JPG,3,"[372.33304448274225, 0.0, 238.6934341759524]",611.0264786586947,203.67549288623158,"[0.9873613119125366, 0.9684149622917175, 0.879682719707489]",0.945152997970581,9997
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/4.JPG,4,"[79.21320343559645, 132.9533188057743, 48.87005768508878, 80.32590180780454]",341.36248173426407,85.34062043356602,"[0.925502359867096, 0.9213294386863708, 0.8981109857559204, 0.7692086696624756]",0.8785378336906433,9997
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/5.JPG,2,"[152.36753236814747, 32.97056274847713]",185.3380951166246,92.6690475583123,"[0.9912989735603333, 0.9176939129829407]",0.954496443271637,9997
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/6.JPG,2,"[0.0, 209.8650070512061]",209.8650070512061,104.93250352560305,"[0.9374582767486572, 0.7170846462249756]",0.8272714614868164,9997
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/7.JPG,5,"[0.0, 95.98275605729701, 0.0, 0.0, 14.242640687119287]",110.2253967444163,22.04507934888326,"[0.9454496502876282, 0.919142484664917, 0.865229606628418, 0.7704381942749023, 0.7340116500854492]",0.8468543291091919,9997
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/8.JPG,3,"[85.0121933088198, 0.0, 228.9949493661172]",314.007142674937,104.66904755831233,"[0.9787573218345642, 0.9481725692749023, 0.8882037997245789]",0.9383779168128967,9997
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9997/9.JPG,4,"[10.242640687119286, 0.0, 28.48528137423857, 86.87005768508882]",125.59797974644668,31.39949493661167,"[0.9691800475120544, 0.8220311999320984, 0.8100028038024902, 0.7637566328048706]",0.8412426710128784,9997
