image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/1.JPG,2,"[12.242640687119286, 27.07106781186547]",39.31370849898475,19.656854249492376,"[0.9383233785629272, 0.7903315424919128]",0.8643274307250977,9991
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/10.JPG,2,"[343.4041122946075, 152.02438661763992]",495.4284989122474,247.7142494561237,"[0.9744135141372681, 0.9672644734382629]",0.9708390235900879,9991
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/11.JPG,2,"[98.87005768508885, 0.0]",98.87005768508885,49.435028842544426,"[0.9648793339729309, 0.9202620983123779]",0.942570686340332,9991
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/12.JPG,3,"[11.656854249492383, 79.45584412271572, 11.656854249492381]",102.76955262170048,34.256517540566826,"[0.9397701025009155, 0.8990366458892822, 0.8055084943771362]",0.8814384341239929,9991
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/13.JPG,2,"[130.42640687119302, 39.7989898732233]",170.22539674441632,85.11269837220816,"[0.9528915286064148, 0.9291875958442688]",0.9410395622253418,9991
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/14.JPG,3,"[269.462986797653, 0.0, 0.0]",269.462986797653,89.82099559921767,"[0.9973412156105042, 0.9863946437835693, 0.903617262840271]",0.9624509811401367,9991
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/2.JPG,2,"[272.9949493661173, 195.9238815542516]",468.9188309203689,234.45941546018446,"[0.9898847341537476, 0.9120903611183167]",0.9509875774383545,9991
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/3.JPG,4,"[224.95331880577442, 230.7939392393406, 217.33809511662483, 40.970562748477114]",714.055915910217,178.51397897755425,"[0.9937965869903564, 0.9200423955917358, 0.8520921468734741, 0.8038676977157593]",0.8924497365951538,9991
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/4.JPG,3,"[110.32590180780466, 20.727922061357855, 0.0]",131.0538238691625,43.6846079563875,"[0.9544854760169983, 0.9527891278266907, 0.7734335660934448]",0.8935694098472595,9991
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/5.JPG,1,[0.0],0.0,0.0,[0.9245232343673706],0.9245232343673706,9991
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/6.JPG,2,"[130.81118318204327, 18.48528137423857]",149.29646455628185,74.64823227814092,"[0.945744514465332, 0.888222873210907]",0.9169837236404419,9991
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/7.JPG,4,"[151.6812408671322, 180.22539674441649, 0.0, 0.0]",331.9066376115487,82.97665940288718,"[0.9764519333839417, 0.9237767457962036, 0.7953222990036011, 0.7948464751243591]",0.8725993633270264,9991
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/8.JPG,3,"[0.0, 115.74011537017776, 287.580735803744]",403.32085117392177,134.44028372464058,"[0.8860946297645569, 0.8801756501197815, 0.7537785172462463]",0.8400163054466248,9991
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9991/9.JPG,5,"[16.485281374238575, 0.0, 0.0, 0.0, 70.04163056034261]",86.5269119345812,17.30538238691624,"[0.9622105956077576, 0.8748064041137695, 0.8080461025238037, 0.7983561754226685, 0.7252125144004822]",0.8337264060974121,9991
