image_name,image_path,num_roots_detected,root_lengths_pixels,total_length_pixels,mean_length_pixels,confidence_scores,mean_confidence,directory
1.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/1.JPG,4,"[0.0, 84.42640687119291, 11.656854249492381, 0.0]",96.0832611206853,24.020815280171323,"[0.9847085475921631, 0.9436067938804626, 0.7949531674385071, 0.7537662386894226]",0.8692587018013,9996
10.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/10.JPG,4,"[75.01219330881975, 252.53405460951853, 99.15432893255081, 0.0]",426.7005768508891,106.67514421272227,"[0.9810187816619873, 0.9751816391944885, 0.8758872747421265, 0.7884159684181213]",0.9051258563995361,9996
11.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/11.JPG,4,"[0.0, 0.0, 245.8061325481607, 0.0]",245.8061325481607,61.45153313704017,"[0.9626004099845886, 0.9545505046844482, 0.9288040399551392, 0.7463720440864563]",0.8980817198753357,9996
12.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/12.JPG,6,"[0.0, 143.84062043356613, 14.242640687119287, 77.59797974644667, 110.08326112068534, 0.0]",345.7645019878174,57.62741699796957,"[0.9763646721839905, 0.9453920125961304, 0.8595560789108276, 0.8422054648399353, 0.7862693071365356, 0.7287280559539795]",0.8564192652702332,9996
13.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/13.JPG,2,"[28.142135623730944, 142.66904755831234]",170.8111831820433,85.40559159102165,"[0.9433068633079529, 0.7598415613174438]",0.851574182510376,9996
14.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/14.JPG,2,"[0.0, 83.35533905932739]",83.35533905932739,41.677669529663696,"[0.9201074838638306, 0.7266440391540527]",0.8233757615089417,9996
2.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/2.JPG,2,"[461.1370849898484, 10.828427124746192]",471.9655121145946,235.9827560572973,"[0.8683248162269592, 0.7797607183456421]",0.824042797088623,9996
3.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/3.JPG,5,"[0.0, 13.656854249492383, 0.0, 0.0, 4.828427124746191]",18.485281374238575,3.697056274847715,"[0.9445589184761047, 0.9437561631202698, 0.9432677030563354, 0.8692076802253723, 0.7994271516799927]",0.9000434875488281,9996
4.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/4.JPG,2,"[0.0, 0.0]",0.0,0.0,"[0.9306380152702332, 0.9111207127571106]",0.9208793640136719,9996
5.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/5.JPG,3,"[0.0, 0.0, 0.0]",0.0,0.0,"[0.8683983087539673, 0.7918592691421509, 0.7611697316169739]",0.807142436504364,9996
6.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/6.JPG,4,"[159.88225099390883, 0.0, 0.0, 52.62741699796949]",212.5096679918783,53.127416997969576,"[0.8959317207336426, 0.8433784246444702, 0.7313006520271301, 0.7153356671333313]",0.7964866161346436,9996
7.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/7.JPG,4,"[28.97056274847712, 20.142135623730947, 23.313708498984752, 0.0]",72.42640687119282,18.106601717798206,"[0.9100328087806702, 0.8785726428031921, 0.7996766567230225, 0.7892135977745056]",0.8443739414215088,9996
8.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/8.JPG,5,"[0.0, 86.3259018078046, 0.0, 126.36753236814742, 0.0]",212.693434175952,42.538686835190404,"[0.9423159956932068, 0.8763747215270996, 0.8412309885025024, 0.7179704308509827, 0.711351215839386]",0.8178486824035645,9996
9.JPG,/home/mvyas7/Root_phenotyping/Root_phenotyping/MaskRoot/Test_files/Root_files/9996/9.JPG,2,"[30.14213562373094, 143.92388155425152]",174.06601717798247,87.03300858899124,"[0.9619480967521667, 0.9204420447349548]",0.9411950707435608,9996
